+45.5000E-06,-1.8166205836E+00,-39.8320E-06
+46.0000E-06,-1.8218467142E+00,-28.5254E-06
+46.5000E-06,-1.8302889251E+00,-24.0028E-06
+47.0000E-06,-1.8194346539E+00,-33.0481E-06
+47.5000E-06,-1.8190326438E+00,+11.4243E-06
+48.0000E-06,-1.8306909352E+00,-1.3898E-06
+48.5000E-06,-1.8198366639E+00,+12.1781E-06
+49.0000E-06,-1.8250627945E+00,-9.6812E-06
+49.5000E-06,-1.8278768648E+00,+19.7158E-06
+50.0000E-06,-1.8351130457E+00,+11.4243E-06
+50.5000E-06,-1.8238567644E+00,-6.6661E-06
+51.0000E-06,-1.8282788749E+00,+50.6203E-06
+51.5000E-06,-1.8306909352E+00,-2.1435E-06
+52.0000E-06,-1.8270728448E+00,+18.9620E-06
+52.5000E-06,-1.8290828950E+00,+26.4997E-06
+53.0000E-06,-1.8298869151E+00,+871.5E-09
+53.5000E-06,-1.8258668146E+00,+32.5298E-06
+54.0000E-06,-1.8246607845E+00,+51.3741E-06
+54.5000E-06,-1.8387311361E+00,+51.3741E-06
+55.0000E-06,-1.8290828950E+00,+86.8012E-06
+55.5000E-06,-1.8335050055E+00,+28.0072E-06
+56.0000E-06,-1.8327009854E+00,+41.5751E-06
+56.5000E-06,-1.8286808849E+00,+15.9469E-06
+57.0000E-06,-1.8298869151E+00,+37.0524E-06
+57.5000E-06,-1.8290828950E+00,-48.8772E-06
+58.0000E-06,-1.8331029954E+00,-636.0E-09
+58.5000E-06,-1.8331029954E+00,-2.1435E-06
+59.0000E-06,-1.8367210859E+00,-46.6159E-06
+59.5000E-06,-1.8335050055E+00,+57.4042E-06
+60.0000E-06,-1.8270728448E+00,-48.8772E-06
+60.5000E-06,-1.8322989754E+00,+15.1932E-06
+61.0000E-06,-1.8391331461E+00,-29.2792E-06
+61.5000E-06,-1.8331029954E+00,-25.5104E-06
+62.0000E-06,-1.8331029954E+00,-40.5857E-06
+62.5000E-06,-1.8331029954E+00,-3.6511E-06
+63.0000E-06,-1.8395351562E+00,-42.0933E-06
+63.5000E-06,-1.8290828950E+00,+32.5298E-06
+64.0000E-06,-1.8375251059E+00,-35.3094E-06
+64.5000E-06,-1.8347110356E+00,-63.1988E-06
+65.0000E-06,-1.8391331461E+00,+18.9620E-06
+65.5000E-06,-1.8355150557E+00,-27.7717E-06
+66.0000E-06,-1.8387311361E+00,-5.1586E-06
+66.5000E-06,-1.8455653069E+00,-57.9224E-06
+67.0000E-06,-1.8314949553E+00,+4.6404E-06
+67.5000E-06,-1.8310929452E+00,-14.9576E-06
+68.0000E-06,-1.8327009854E+00,+117.8E-09
+68.5000E-06,-1.8439572667E+00,-19.4802E-06
+69.0000E-06,-1.8363190758E+00,+11.4243E-06
+69.5000E-06,-1.8403391763E+00,-24.7566E-06
+70.0000E-06,-1.8310929452E+00,+15.1932E-06
+70.5000E-06,-1.8347110356E+00,+59.6655E-06
+71.0000E-06,-1.8359170658E+00,-68.4752E-06
+71.5000E-06,-1.8435552566E+00,+78.5097E-06
+72.0000E-06,-1.8355150557E+00,-35.3094E-06
+72.5000E-06,-1.8391331461E+00,+90.5700E-06
+73.0000E-06,-1.8403391763E+00,-4.4048E-06
+73.5000E-06,-1.8391331461E+00,-14.2038E-06
+74.0000E-06,-1.8431532466E+00,+76.2484E-06
+74.5000E-06,-1.8467713370E+00,-66.2139E-06
+75.0000E-06,-1.8451632968E+00,+26.4997E-06
+75.5000E-06,-1.8411431964E+00,+12.1781E-06
+76.0000E-06,-1.8399371662E+00,+26.4997E-06
+76.5000E-06,-1.8439572667E+00,+3.1329E-06
+77.0000E-06,-1.8451632968E+00,+24.2384E-06
+77.5000E-06,-1.8411431964E+00,-14.9576E-06
+78.0000E-06,-1.8423492265E+00,-9.6812E-06
+78.5000E-06,-1.8339070155E+00,-24.7566E-06
+79.0000E-06,-1.8455653069E+00,+26.4997E-06
+79.5000E-06,-1.8495854073E+00,-12.6963E-06
+80.0000E-06,-1.8411431964E+00,-18.7264E-06
+80.5000E-06,-1.8431532466E+00,+6.9017E-06
+81.0000E-06,-1.8459673169E+00,-2.8973E-06
+81.5000E-06,-1.8435552566E+00,-24.0028E-06
+82.0000E-06,-1.8455653069E+00,-25.5104E-06
+82.5000E-06,-1.8491833973E+00,-3.6511E-06
+83.0000E-06,-1.8459673169E+00,-41.3395E-06
+83.5000E-06,-1.8407411863E+00,+3.8866E-06
+84.0000E-06,-1.8463693270E+00,-33.0481E-06
+84.5000E-06,-1.8511934475E+00,+47.6052E-06
+85.0000E-06,-1.8451632968E+00,-22.4953E-06
+85.5000E-06,-1.8499874174E+00,+16.7007E-06
+86.0000E-06,-1.8487813872E+00,-12.6963E-06
+86.5000E-06,-1.8491833973E+00,-4.4048E-06
+87.0000E-06,-1.8471733471E+00,-33.8018E-06
+87.5000E-06,-1.8451632968E+00,+22.7308E-06
+88.0000E-06,-1.8475753571E+00,-45.8621E-06
+88.5000E-06,-1.8451632968E+00,-25.5104E-06
+89.0000E-06,-1.8463693270E+00,+2.3791E-06
+89.5000E-06,-1.8572235982E+00,-33.8018E-06
+90.0000E-06,-1.8491833973E+00,+22.7308E-06
+90.5000E-06,-1.8491833973E+00,-1.3898E-06
+91.0000E-06,-1.8515954576E+00,+10.6705E-06
+91.5000E-06,-1.8552135480E+00,+7.6555E-06
+92.0000E-06,-1.8491833973E+00,+5.3942E-06
+92.5000E-06,-1.8672738493E+00,+52.8816E-06
+93.0000E-06,-1.8564195781E+00,+6.9017E-06
+93.5000E-06,-1.8560175681E+00,+9.1630E-06
+94.0000E-06,-1.8644597790E+00,-7.4199E-06
+94.5000E-06,-1.8576256082E+00,-14.9576E-06
+95.0000E-06,-1.8552135480E+00,+15.1932E-06
+95.5000E-06,-1.8552135480E+00,+15.1932E-06
+96.0000E-06,-1.8636557589E+00,+12.1781E-06
+96.5000E-06,-1.8544095279E+00,+33.2836E-06
+97.0000E-06,-1.8552135480E+00,-11.9425E-06
+97.5000E-06,-1.8552135480E+00,+34.0374E-06
+98.0000E-06,-1.8616457087E+00,-1.3898E-06
+98.5000E-06,-1.8572235982E+00,-11.1888E-06
+99.0000E-06,-1.8544095279E+00,+70.9720E-06
+99.5000E-06,-1.8592336484E+00,-2.8973E-06
+100.0000E-06,,
+100.5000E-06,,
+101.0000E-06,,
+101.5000E-06,,
+102.0000E-06,,
+102.5000E-06,,
+103.0000E-06,,
+103.5000E-06,,
+104.0000E-06,,
+104.5000E-06,,
+105.0000E-06,,
+105.5000E-06,,
+106.0000E-06,,
+106.5000E-06,,
+107.0000E-06,,
+107.5000E-06,,
+108.0000E-06,,
+108.5000E-06,,
+109.0000E-06,,
+109.5000E-06,,
+110.0000E-06,,
+110.5000E-06,,
+111.0000E-06,,
+111.5000E-06,,
+112.0000E-06,,
+112.5000E-06,,
+113.0000E-06,,
+113.5000E-06,,
+114.0000E-06,,
+114.5000E-06,,
+115.0000E-06,,
+115.5000E-06,,
+116.0000E-06,,
+116.5000E-06,,
+117.0000E-06,,
+117.5000E-06,,
+118.0000E-06,,
+118.5000E-06,,
+119.0000E-06,,
+119.5000E-06,,
+120.0000E-06,,
+120.5000E-06,,
+121.0000E-06,,
+121.5000E-06,,
+122.0000E-06,,
+122.5000E-06,,
+123.0000E-06,,
+123.5000E-06,,
+124.0000E-06,,
+124.5000E-06,,
+125.0000E-06,,
+125.5000E-06,,
+126.0000E-06,,
+126.5000E-06,,
+127.0000E-06,,
+127.5000E-06,,
+128.0000E-06,,
+128.5000E-06,,
+129.0000E-06,,
+129.5000E-06,,
+130.0000E-06,,
+130.5000E-06,,
+131.0000E-06,,
+131.5000E-06,,
+132.0000E-06,,
+132.5000E-06,,
+133.0000E-06,,
+133.5000E-06,,
+134.0000E-06,,
+134.5000E-06,,
+135.0000E-06,,
+135.5000E-06,,
+136.0000E-06,,
+136.5000E-06,,
+137.0000E-06,,
+137.5000E-06,,
+138.0000E-06,,
+138.5000E-06,,
+139.0000E-06,,
+139.5000E-06,,
+140.0000E-06,,
+140.5000E-06,,
+141.0000E-06,,
+141.5000E-06,,
+142.0000E-06,,
+142.5000E-06,,
+143.0000E-06,,
+143.5000E-06,,
+144.0000E-06,,
+144.5000E-06,,
+145.0000E-06,,
+145.5000E-06,,
+146.0000E-06,,
+146.5000E-06,,
+147.0000E-06,,
+147.5000E-06,,
+148.0000E-06,,
+148.5000E-06,,
+149.0000E-06,,
+149.5000E-06,,
+150.0000E-06,,
+150.5000E-06,,
+151.0000E-06,,
+151.5000E-06,,
+152.0000E-06,,
+152.5000E-06,,
+153.0000E-06,,
+153.5000E-06,,
+154.0000E-06,,
+154.5000E-06,,
+155.0000E-06,,
+155.5000E-06,,
+156.0000E-06,,
+156.5000E-06,,
+157.0000E-06,,
+157.5000E-06,,
+158.0000E-06,,
+158.5000E-06,,
+159.0000E-06,,
+159.5000E-06,,
+160.0000E-06,,
+160.5000E-06,,
+161.0000E-06,,
+161.5000E-06,,
+162.0000E-06,,
+162.5000E-06,,
+163.0000E-06,,
+163.5000E-06,,
+164.0000E-06,,
+164.5000E-06,,
+165.0000E-06,,
+165.5000E-06,,
+166.0000E-06,,
+166.5000E-06,,
+167.0000E-06,,
+167.5000E-06,,
+168.0000E-06,,
+168.5000E-06,,
+169.0000E-06,,
+169.5000E-06,,
+170.0000E-06,,
+170.5000E-06,,
+171.0000E-06,,
+171.5000E-06,,
+172.0000E-06,,
+172.5000E-06,,
+173.0000E-06,,
+173.5000E-06,,
+174.0000E-06,,
+174.5000E-06,,
+175.0000E-06,,
+175.5000E-06,,
+176.0000E-06,,
+176.5000E-06,,
+177.0000E-06,,
+177.5000E-06,,
+178.0000E-06,,
+178.5000E-06,,
+179.0000E-06,,
+179.5000E-06,,
+180.0000E-06,,
+180.5000E-06,,
+181.0000E-06,,
+181.5000E-06,,
+182.0000E-06,,
+182.5000E-06,,
+183.0000E-06,,
+183.5000E-06,,
+184.0000E-06,,
+184.5000E-06,,
+185.0000E-06,,
+185.5000E-06,,
+186.0000E-06,,
+186.5000E-06,,
+187.0000E-06,,
+187.5000E-06,,
+188.0000E-06,,
+188.5000E-06,,
+189.0000E-06,,
+189.5000E-06,,
+190.0000E-06,,
+190.5000E-06,,
+191.0000E-06,,
+191.5000E-06,,
+192.0000E-06,,
+192.5000E-06,,
+193.0000E-06,,
+193.5000E-06,,
+194.0000E-06,,
+194.5000E-06,,
+195.0000E-06,,
+195.5000E-06,,
+196.0000E-06,,
+196.5000E-06,,
+197.0000E-06,,
+197.5000E-06,,
+198.0000E-06,,
+198.5000E-06,,
+199.0000E-06,,
+199.5000E-06,,
+200.0000E-06,,
+200.5000E-06,,
+201.0000E-06,,
+201.5000E-06,,
+202.0000E-06,,
+202.5000E-06,,
+203.0000E-06,,
+203.5000E-06,,
+204.0000E-06,,
+204.5000E-06,,
+205.0000E-06,,
+205.5000E-06,,
+206.0000E-06,,
+206.5000E-06,,
+207.0000E-06,,
+207.5000E-06,,
+208.0000E-06,,
+208.5000E-06,,
+209.0000E-06,,
+209.5000E-06,,
+210.0000E-06,,
+210.5000E-06,,
+211.0000E-06,,
+211.5000E-06,,
+212.0000E-06,,
+212.5000E-06,,
+213.0000E-06,,
+213.5000E-06,,
+214.0000E-06,,
+214.5000E-06,,
+215.0000E-06,,
+215.5000E-06,,
+216.0000E-06,,
+216.5000E-06,,
+217.0000E-06,,
+217.5000E-06,,
+218.0000E-06,,
+218.5000E-06,,
+219.0000E-06,,
+219.5000E-06,,
+220.0000E-06,,
+220.5000E-06,,
+221.0000E-06,,
+221.5000E-06,,
+222.0000E-06,,
+222.5000E-06,,
+223.0000E-06,,
+223.5000E-06,,
+224.0000E-06,,
+224.5000E-06,,
+225.0000E-06,,
+225.5000E-06,,
+226.0000E-06,,
+226.5000E-06,,
+227.0000E-06,,
+227.5000E-06,,
+228.0000E-06,,
+228.5000E-06,,
+229.0000E-06,,
+229.5000E-06,,
+230.0000E-06,,
+230.5000E-06,,
+231.0000E-06,,
+231.5000E-06,,
+232.0000E-06,,
+232.5000E-06,,
+233.0000E-06,,
+233.5000E-06,,
+234.0000E-06,,
+234.5000E-06,,
+235.0000E-06,,
+235.5000E-06,,
+236.0000E-06,,
+236.5000E-06,,
+237.0000E-06,,
+237.5000E-06,,
+238.0000E-06,,
+238.5000E-06,,
+239.0000E-06,,
+239.5000E-06,,
+240.0000E-06,,
+240.5000E-06,,
+241.0000E-06,,
+241.5000E-06,,
+242.0000E-06,,
+242.5000E-06,,
+243.0000E-06,,
+243.5000E-06,,
+244.0000E-06,,
+244.5000E-06,,
+245.0000E-06,,
+245.5000E-06,,
+246.0000E-06,,
+246.5000E-06,,
+247.0000E-06,,
+247.5000E-06,,
+248.0000E-06,,
+248.5000E-06,,
+249.0000E-06,,
+249.5000E-06,,
+250.0000E-06,,
+250.5000E-06,,
+251.0000E-06,,
+251.5000E-06,,
+252.0000E-06,,
+252.5000E-06,,
+253.0000E-06,,
+253.5000E-06,,
+254.0000E-06,,
+254.5000E-06,,
+255.0000E-06,,
+255.5000E-06,,
+256.0000E-06,,
+256.5000E-06,,
+257.0000E-06,,
+257.5000E-06,,
+258.0000E-06,,
+258.5000E-06,,
+259.0000E-06,,
+259.5000E-06,,
+260.0000E-06,,
+260.5000E-06,,
+261.0000E-06,,
+261.5000E-06,,
+262.0000E-06,,
+262.5000E-06,,
+263.0000E-06,,
+263.5000E-06,,
+264.0000E-06,,
+264.5000E-06,,
+265.0000E-06,,
+265.5000E-06,,
+266.0000E-06,,
+266.5000E-06,,
+267.0000E-06,,
+267.5000E-06,,
+268.0000E-06,,
+268.5000E-06,,
+269.0000E-06,,
+269.5000E-06,,
+270.0000E-06,,
+270.5000E-06,,
+271.0000E-06,,
+271.5000E-06,,
+272.0000E-06,,
+272.5000E-06,,
+273.0000E-06,,
+273.5000E-06,,
+274.0000E-06,,
+274.5000E-06,,
+275.0000E-06,,
+275.5000E-06,,
+276.0000E-06,,
+276.5000E-06,,
+277.0000E-06,,
+277.5000E-06,,
+278.0000E-06,,
+278.5000E-06,,
+279.0000E-06,,
+279.5000E-06,,
+280.0000E-06,,
+280.5000E-06,,
+281.0000E-06,,
+281.5000E-06,,
+282.0000E-06,,
+282.5000E-06,,
+283.0000E-06,,
+283.5000E-06,,
+284.0000E-06,,
+284.5000E-06,,
+285.0000E-06,,
+285.5000E-06,,
+286.0000E-06,,
+286.5000E-06,,
+287.0000E-06,,
+287.5000E-06,,
+288.0000E-06,,
+288.5000E-06,,
+289.0000E-06,,
+289.5000E-06,,
+290.0000E-06,,
+290.5000E-06,,
+291.0000E-06,,
+291.5000E-06,,
+292.0000E-06,,
+292.5000E-06,,
+293.0000E-06,,
+293.5000E-06,,
+294.0000E-06,,
+294.5000E-06,,
+295.0000E-06,,
+295.5000E-06,,
+296.0000E-06,,
+296.5000E-06,,
+297.0000E-06,,
+297.5000E-06,,
+298.0000E-06,,
+298.5000E-06,,
+299.0000E-06,,
+299.5000E-06,,
+300.0000E-06,,
+300.5000E-06,,
+301.0000E-06,,
+301.5000E-06,,
+302.0000E-06,,
+302.5000E-06,,
+303.0000E-06,,
+303.5000E-06,,
+304.0000E-06,,
+304.5000E-06,,
+305.0000E-06,,
+305.5000E-06,,
+306.0000E-06,,
+306.5000E-06,,
+307.0000E-06,,
+307.5000E-06,,
+308.0000E-06,,
+308.5000E-06,,
+309.0000E-06,,
+309.5000E-06,,
+310.0000E-06,,
+310.5000E-06,,
+311.0000E-06,,
+311.5000E-06,,
+312.0000E-06,,
+312.5000E-06,,
+313.0000E-06,,
+313.5000E-06,,
+314.0000E-06,,
+314.5000E-06,,
+315.0000E-06,,
+315.5000E-06,,
+316.0000E-06,,
+316.5000E-06,,
+317.0000E-06,,
+317.5000E-06,,
+318.0000E-06,,
+318.5000E-06,,
+319.0000E-06,,
+319.5000E-06,,
+320.0000E-06,,
+320.5000E-06,,
+321.0000E-06,,
+321.5000E-06,,
+322.0000E-06,,
+322.5000E-06,,
+323.0000E-06,,
+323.5000E-06,,
+324.0000E-06,,
+324.5000E-06,,
+325.0000E-06,,
+325.5000E-06,,
+326.0000E-06,,
+326.5000E-06,,
+327.0000E-06,,
+327.5000E-06,,
+328.0000E-06,,
+328.5000E-06,,
+329.0000E-06,,
+329.5000E-06,,
+330.0000E-06,,
+330.5000E-06,,
+331.0000E-06,,
+331.5000E-06,,
+332.0000E-06,,
+332.5000E-06,,
+333.0000E-06,,
+333.5000E-06,,
+334.0000E-06,,
+334.5000E-06,,
+335.0000E-06,,
+335.5000E-06,,
+336.0000E-06,,
+336.5000E-06,,
+337.0000E-06,,
+337.5000E-06,,
+338.0000E-06,,
+338.5000E-06,,
+339.0000E-06,,
+339.5000E-06,,
+340.0000E-06,,
+340.5000E-06,,
+341.0000E-06,,
+341.5000E-06,,
+342.0000E-06,,
+342.5000E-06,,
+343.0000E-06,,
+343.5000E-06,,
+344.0000E-06,,
+344.5000E-06,,
+345.0000E-06,,
+345.5000E-06,,
+346.0000E-06,,
+346.5000E-06,,
+347.0000E-06,,
+347.5000E-06,,
+348.0000E-06,,
+348.5000E-06,,
+349.0000E-06,,
+349.5000E-06,,
+350.0000E-06,,
+350.5000E-06,,
+351.0000E-06,,
+351.5000E-06,,
+352.0000E-06,,
+352.5000E-06,,
+353.0000E-06,,
+353.5000E-06,,
+354.0000E-06,,
+354.5000E-06,,
+355.0000E-06,,
+355.5000E-06,,
+356.0000E-06,,
+356.5000E-06,,
+357.0000E-06,,
+357.5000E-06,,
+358.0000E-06,,
+358.5000E-06,,
+359.0000E-06,,
+359.5000E-06,,
+360.0000E-06,,
+360.5000E-06,,
+361.0000E-06,,
+361.5000E-06,,
+362.0000E-06,,
+362.5000E-06,,
+363.0000E-06,,
+363.5000E-06,,
+364.0000E-06,,
+364.5000E-06,,
+365.0000E-06,,
+365.5000E-06,,
+366.0000E-06,,
+366.5000E-06,,
+367.0000E-06,,
+367.5000E-06,,
+368.0000E-06,,
+368.5000E-06,,
+369.0000E-06,,
+369.5000E-06,,
+370.0000E-06,,
+370.5000E-06,,
+371.0000E-06,,
+371.5000E-06,,
+372.0000E-06,,
+372.5000E-06,,
+373.0000E-06,,
+373.5000E-06,,
+374.0000E-06,,
+374.5000E-06,,
+375.0000E-06,,
+375.5000E-06,,
+376.0000E-06,,
+376.5000E-06,,
+377.0000E-06,,
+377.5000E-06,,
+378.0000E-06,,
+378.5000E-06,,
+379.0000E-06,,
+379.5000E-06,,
+380.0000E-06,,
+380.5000E-06,,
+381.0000E-06,,
+381.5000E-06,,
+382.0000E-06,,
+382.5000E-06,,
+383.0000E-06,,
+383.5000E-06,,
+384.0000E-06,,
+384.5000E-06,,
+385.0000E-06,,
+385.5000E-06,,
+386.0000E-06,,
+386.5000E-06,,
+387.0000E-06,,
+387.5000E-06,,
+388.0000E-06,,
+388.5000E-06,,
+389.0000E-06,,
+389.5000E-06,,
+390.0000E-06,,
+390.5000E-06,,
+391.0000E-06,,
+391.5000E-06,,
+392.0000E-06,,
+392.5000E-06,,
+393.0000E-06,,
+393.5000E-06,,
+394.0000E-06,,
+394.5000E-06,,
+395.0000E-06,,
+395.5000E-06,,
+396.0000E-06,,
+396.5000E-06,,
+397.0000E-06,,
+397.5000E-06,,
+398.0000E-06,,
+398.5000E-06,,
+399.0000E-06,,
+399.5000E-06,,
+400.0000E-06,,
+400.5000E-06,,
+401.0000E-06,,
+401.5000E-06,,
+402.0000E-06,,
+402.5000E-06,,
+403.0000E-06,,
+403.5000E-06,,
+404.0000E-06,,
+404.5000E-06,,
+405.0000E-06,,
+405.5000E-06,,
+406.0000E-06,,
+406.5000E-06,,
+407.0000E-06,,
+407.5000E-06,,
+408.0000E-06,,
+408.5000E-06,,
+409.0000E-06,,
+409.5000E-06,,
+410.0000E-06,,
+410.5000E-06,,
+411.0000E-06,,
+411.5000E-06,,
+412.0000E-06,,
+412.5000E-06,,
+413.0000E-06,,
+413.5000E-06,,
+414.0000E-06,,
+414.5000E-06,,
+415.0000E-06,,
+415.5000E-06,,
+416.0000E-06,,
+416.5000E-06,,
+417.0000E-06,,
+417.5000E-06,,
+418.0000E-06,,
+418.5000E-06,,
+419.0000E-06,,
+419.5000E-06,,
+420.0000E-06,,
+420.5000E-06,,
+421.0000E-06,,
+421.5000E-06,,
+422.0000E-06,,
+422.5000E-06,,
+423.0000E-06,,
+423.5000E-06,,
+424.0000E-06,,
+424.5000E-06,,
+425.0000E-06,,
+425.5000E-06,,
+426.0000E-06,,
+426.5000E-06,,
+427.0000E-06,,
+427.5000E-06,,
+428.0000E-06,,
+428.5000E-06,,
+429.0000E-06,,
+429.5000E-06,,
+430.0000E-06,,
+430.5000E-06,,
+431.0000E-06,,
+431.5000E-06,,
+432.0000E-06,,
+432.5000E-06,,
+433.0000E-06,,
+433.5000E-06,,
+434.0000E-06,,
+434.5000E-06,,
+435.0000E-06,,
+435.5000E-06,,
+436.0000E-06,,
+436.5000E-06,,
+437.0000E-06,,
+437.5000E-06,,
+438.0000E-06,,
+438.5000E-06,,
+439.0000E-06,,
+439.5000E-06,,
+440.0000E-06,,
+440.5000E-06,,
+441.0000E-06,,
+441.5000E-06,,
+442.0000E-06,,
+442.5000E-06,,
+443.0000E-06,,
+443.5000E-06,,
+444.0000E-06,,
+444.5000E-06,,
+445.0000E-06,,
+445.5000E-06,,
+446.0000E-06,,
+446.5000E-06,,
+447.0000E-06,,
+447.5000E-06,,
+448.0000E-06,,
+448.5000E-06,,
+449.0000E-06,,
+449.5000E-06,,
+450.0000E-06,,
+450.5000E-06,,
+451.0000E-06,,
+451.5000E-06,,
+452.0000E-06,,
+452.5000E-06,,
+453.0000E-06,,
+453.5000E-06,,
+454.0000E-06,,
+454.5000E-06,,
+455.0000E-06,,
+455.5000E-06,,
+456.0000E-06,,
+456.5000E-06,,
+457.0000E-06,,
+457.5000E-06,,
+458.0000E-06,,
+458.5000E-06,,
+459.0000E-06,,
+459.5000E-06,,
+460.0000E-06,,
+460.5000E-06,,
+461.0000E-06,,
+461.5000E-06,,
+462.0000E-06,,
+462.5000E-06,,
+463.0000E-06,,
+463.5000E-06,,
+464.0000E-06,,
+464.5000E-06,,
+465.0000E-06,,
+465.5000E-06,,
+466.0000E-06,,
+466.5000E-06,,
+467.0000E-06,,
+467.5000E-06,,
+468.0000E-06,,
+468.5000E-06,,
+469.0000E-06,,
+469.5000E-06,,
+470.0000E-06,,
+470.5000E-06,,
+471.0000E-06,,
+471.5000E-06,,
+472.0000E-06,,
+472.5000E-06,,
